groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.008993337,-82.43840742846076,1708635183061833286,39.32691149747872,0.00984142,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009036011,-82.43839113639233,1708635184060767490,39.326903889428515,0.0099043315,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009207227,-82.43836847620707,1708635185058404837,39.32689318695903,0.010101893,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009577862,-82.4383398145875,1708635186061899334,39.32688076062577,0.01051282,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.00984245,-82.43830444385543,1708635187059131864,39.3268700060533,0.010818954,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.01014122,-82.43826239878499,1708635188057040800,39.32686296053911,0.011138651,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.010308826,-82.43821228174339,1708635189068877708,39.32686018125139,0.011294547,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.01045218,-82.43815727964576,1708635190061626748,39.32686094083434,0.011424486,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.010318889,-82.43810166124898,1708635191058090150,39.32686202848956,0.011270934,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.010165389,-82.43804497887542,1708635192069207150,39.326863346225785,0.0110951485,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.010131488,-82.43798652792049,1708635193058108040,39.32686433329462,0.011046433,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009992724,-82.43792592456356,1708635194056818786,39.32686419350372,0.010913663,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009773203,-82.4378629315695,1708635195065016023,39.32686264849811,0.0106831845,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009649709,-82.4377955349329,1708635196058028727,39.32685830315936,0.010554415,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009812119,-82.4377089747759,1708635197063117015,39.32684558122514,0.0107332645,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009919332,-82.43760969961858,1708635198063949148,39.32682031530053,0.010874305,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.009982359,-82.43750575034699,1708635199063725964,39.326776319269875,0.010986447,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.010252929,-82.43740046624094,1708635200058654343,39.32670944420711,0.011348342,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.010991336,-82.43729378610894,1708635201063177447,39.32662330528976,0.0121450145,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011512203,-82.43718169251193,1708635202068956638,39.326522792547934,0.012785945,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011834292,-82.43706193890658,1708635203057853888,39.326412574886746,0.013167624,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.0119746355,-82.43693249666744,1708635204058874988,39.326294612000055,0.0131871365,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011950574,-82.43679420979484,1708635205060817804,39.32617027993581,0.01311792,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.012697539,-82.43665030424944,1708635206057396390,39.32604120369526,0.013924067,25
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.0132279955,-82.43650418130873,1708635207062034597,39.325908487252505,0.014237497,23
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.015632764,-82.43635597006578,1708635208071084551,39.32577408796342,0.015259369,21
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.019181428,-82.4362057251247,1708635209059783244,39.325638725449465,0.022056278,20
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.020026783,-82.43605395218223,1708635210068969593,39.32550280145137,0.027169995,18
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.019753695,-82.43590258685879,1708635211056404075,39.32536621978401,0.027154187,19
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.018803244,-82.43575056892011,1708635212067676708,39.32523080960203,0.025085993,21
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.014173251,-82.4355988947349,1708635213078391171,39.325096706178584,0.020658024,22
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.013542926,-82.43544804312305,1708635214069820706,39.32496501682341,0.01936495,25
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.012003594,-82.43529725501334,1708635215064418231,39.32483302062639,0.014198758,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011647501,-82.43514225750205,1708635216074628255,39.32469540892642,0.014027836,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011466998,-82.43498548857754,1708635217063802845,39.32455621314966,0.013910207,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011963425,-82.43482878236003,1708635218059223812,39.324418912179176,0.014550647,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.011698617,-82.43467275259631,1708635219078264394,39.3242858165398,0.015968049,22
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.018813217,-82.43451441235719,1708635220074906206,39.32415653113672,0.019281214,16
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.02600374,-82.43435374977373,1708635221074645774,39.32402612061406,0.026671398,18
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.03529518,-82.43419263865631,1708635222078279986,39.32389171970376,0.030692806,20
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.03872148,-82.43403347174136,1708635223070587309,39.32375262077909,0.029654799,22
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.041676946,-82.43388209702248,1708635224064425672,39.32360970047557,0.030845556,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.01771841,-82.4337409183523,1708635225067293545,39.323464894125806,0.018058097,26
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.017943738,-82.43360724114252,1708635226064118196,39.32331925167202,0.017526994,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.015304009,-82.43347595031247,1708635227069868619,39.32317479448456,0.016064757,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.014363635,-82.43334499562405,1708635228064153954,39.32303178734093,0.015235946,28
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.014218787,-82.43321325154527,1708635229058232343,39.32288831611024,0.014565305,27
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.016226064,-82.43307800210938,1708635230069888118,39.322745016047556,0.020773176,20
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.015542964,-82.43293585172744,1708635231076057210,39.32260416126627,0.02298157,21
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.014520526,-82.4327817640235,1708635232083490931,39.32246798836779,0.021521585,22
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.013314045,-82.43261488601614,1708635233062854420,39.32233889964585,0.015954036,24
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.01209302,-82.43243927033282,1708635234063857041,39.322216581935315,0.014782356,24
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.012100878,-82.4322600845328,1708635235071926986,39.32209886534646,0.014898332,24
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.012035163,-82.43207950434275,1708635236065239277,39.321984145714644,0.015136374,22
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.021825863,-82.43189859620449,1708635237075411792,39.32187128030291,0.018976795,17
1c74d294-f1e4-11ee-baf0-fb353e7798cd,0.0352228,-82.43171929818467,1708635238080631228,39.32175829362975,0.033548057,14
