groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
513a670c-eea9-11ee-9385-ef789ffde1d3,0.01277368,-82.12806949249246,1697730382057292957,39.329636417231676,0.009453277,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012696374,-82.12809030696663,1697730383046962786,39.329649995031154,0.009392098,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012591199,-82.12810696809663,1697730384050600439,39.329665078483046,0.009339384,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012391008,-82.12811619416064,1697730385047634640,39.32968646836917,0.009234091,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012233576,-82.12811127674286,1697730386049386833,39.32971456374844,0.0090615535,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012202561,-82.12808863164786,1697730387048771280,39.32974567842009,0.008828672,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012041894,-82.12804941671955,1697730388057782357,39.32977654399671,0.008662108,14
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012083526,-82.1280005332745,1697730389057950730,39.3298091679511,0.008904803,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013856255,-82.12794804515828,1697730390118034667,39.329843129107886,0.010128279,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.0123021165,-82.1278959000548,1697730391046895949,39.3298776165185,0.009014816,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012755305,-82.12785169371259,1697730392058191416,39.32990789152945,0.009253569,14
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013438181,-82.12782137666345,1697730393047233452,39.32992920993102,0.00996113,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.0137693165,-82.12780788060914,1697730394054627020,39.329938973120484,0.010283335,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013722798,-82.12780630000502,1697730395046832184,39.32994017729373,0.010122398,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013737859,-82.1278063657059,1697730396048401715,39.32994015428524,0.00994265,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013641161,-82.12780638721195,1697730397058541374,39.32994015433294,0.009826247,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013478221,-82.1278064267201,1697730398056612426,39.329940122884224,0.009697312,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013277161,-82.12780641241596,1697730399055729976,39.329940175313624,0.009541526,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013123585,-82.12780643573336,1697730400048663089,39.329940156300175,0.0094313845,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013096212,-82.12780644761457,1697730401056499140,39.32994019090934,0.0093968455,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013032295,-82.12780644146513,1697730402057572759,39.329940163001346,0.009334625,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012991607,-82.12780646838111,1697730403048414570,39.32994016175589,0.009297242,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012982707,-82.1278063328855,1697730404047382011,39.329940203730516,0.00929034,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.014531178,-82.1278038151836,1697730405117850893,39.32994195066303,0.010215035,14
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012976485,-82.127794469546,1697730406050565443,39.329948750122036,0.009450368,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013035473,-82.12777727193061,1697730407056011106,39.32996074111026,0.009451584,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.012948584,-82.12775376490247,1697730408046688220,39.3299767625987,0.00935872,15
513a670c-eea9-11ee-9385-ef789ffde1d3,0.013138465,-82.12773756744355,1697730409049591337,39.329987335050774,0.009443988,15
