groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008968385,-82.08154349558589,1695227195037846092,39.33670291469134,0.008189286,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0090651745,-82.08151831357628,1695227196039860748,39.3369021650389,0.008166008,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008985624,-82.08149603359696,1695227197038732641,39.337096228569564,0.008159928,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008909891,-82.08147182163624,1695227198037314689,39.33728409106911,0.008292137,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.00923178,-82.08144831538719,1695227199038086723,39.337465887249074,0.008545038,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009515724,-82.0814250057509,1695227200037761121,39.33764909965348,0.010003217,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009601061,-82.08139925384792,1695227201037695013,39.337836865083055,0.010101738,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009224191,-82.08137502049264,1695227202047697800,39.33802771959556,0.009484169,12
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009119234,-82.08135224801636,1695227203037912716,39.33822081431921,0.009336625,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009085482,-82.08132785600355,1695227204270980721,39.3384156900977,0.009291861,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009003916,-82.08130290034279,1695227205037629848,39.33861223866756,0.008856806,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008877311,-82.08127852158903,1695227206039653656,39.33881021426645,0.008809346,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.00885443,-82.0812528746046,1695227207037791857,39.33900906832622,0.008678675,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009077879,-82.08122659136768,1695227208038596417,39.33920827419604,0.008606451,14
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009117343,-82.08120203189856,1695227209038386008,39.33940760679995,0.008557094,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009236778,-82.08117827384923,1695227210037706568,39.33960708302788,0.009033974,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009200678,-82.08115428378736,1695227211039177374,39.33980673415614,0.008992665,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009212652,-82.0811290308215,1695227212045154177,39.34000679000856,0.008937773,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009164226,-82.08110435327491,1695227213039106997,39.340208149287214,0.008787876,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0093338415,-82.08107918056119,1695227214039362014,39.340410899298575,0.00922045,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010597902,-82.08105403244922,1695227215038504515,39.34061505579145,0.010150117,12
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010243072,-82.08102965055392,1695227216037724984,39.34082059734324,0.010011255,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009513124,-82.08100489760987,1695227217042025750,39.34102651713088,0.00947668,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0090485895,-82.08098142264198,1695227218039678576,39.34123199098915,0.0089461515,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008995823,-82.08096235510209,1695227219037237088,39.34143665504016,0.0089088315,13
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008956119,-82.08094704370224,1695227220037604235,39.341640400738534,0.009045725,12
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008900182,-82.08093515276603,1695227221037640747,39.341843223221936,0.0090405205,12
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.008929371,-82.08093045290705,1695227222044421006,39.342045174251595,0.009081185,12
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.009765219,-82.0809308576929,1695227223042592607,39.34224631168477,0.010256084,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011859628,-82.08093458453632,1695227224043447528,39.34244641619931,0.011273368,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0115018785,-82.08094433388604,1695227225038593069,39.34264603415499,0.011260758,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010988023,-82.08095834986833,1695227226037010046,39.34284544813609,0.0111408895,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0106319785,-82.08097698661314,1695227227039536692,39.34304480030669,0.011252057,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0105277095,-82.0810010020879,1695227228042977759,39.34324423220875,0.011189084,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.01028502,-82.08102917496618,1695227229050129104,39.34344400055048,0.010991761,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011128504,-82.08106414459212,1695227230037262302,39.34364345610654,0.011103345,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011040453,-82.0811025929762,1695227231037651051,39.34384260974576,0.010992691,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011072628,-82.08114574704052,1695227232118732397,39.34404065370204,0.010863961,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011375237,-82.08119489626787,1695227233037327909,39.34423760463612,0.01100675,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011312905,-82.08124700508458,1695227234037576426,39.344433593650436,0.010915174,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011354439,-82.08130407138819,1695227235038700384,39.34462895121146,0.010929411,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0113696605,-82.0813674980747,1695227236037581576,39.344823195612264,0.011378046,11
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010877804,-82.0814348991242,1695227237040258038,39.345017048875214,0.011501907,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010863126,-82.08150644083508,1695227238037765912,39.34521035070488,0.012633173,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010832398,-82.08158431397106,1695227239035140228,39.34540237388374,0.012663187,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.010862743,-82.08166598024847,1695227240037956900,39.34559347326969,0.012686116,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011526489,-82.08175202926508,1695227241188256266,39.34578302236789,0.013323805,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.011404557,-82.08184411998317,1695227242043636857,39.34597075929646,0.013474133,10
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0124634635,-82.08193987277443,1695227243039036163,39.34615708643579,0.013879858,9
8fa6fe80-c869-11ee-a7fc-dd032dba19e8,0.0126838125,-82.08203901390196,1695227244046004210,39.34634199850142,0.01499589,9
